,city,job_title,company_name,location,summary,salary
329,Portland,AI Content Subject Matter Expert,Tech Mahindra,"Hillsboro, OR 97124","Create technical content to support software developers and data scientists solutions using optimized Frameworks (Caffe\*, Theano\*, Torch\*, TensoeFlow\*....",$53 an hour
330,Portland,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
331,Phoenix,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
332,Phoenix,Sr. Engineer - Machine Learning,EXPERIAN,"Scottsdale, AZ","We use a unique combination of data, analytics and technology to create right-sized fraud solutions that allow our clients to make confident decisions for every...",Nothing_found
333,Phoenix,SAS Data Scientist,"Amarx Search, Inc.","Tempe, AZ 85282","Amarx.com SAS data manipulation, data mining, machine learning techniques, query languages, NoSQL. Excellent understanding of SAS data manipulation and SAS data...",$46 an hour
334,Phoenix,Data Scientist Intern,Emailage,"Chandler, AZ 85225",Experience with data manipulation using tools (eg:. Emailage is growing at an outstanding rate and we have an immediate opportunity for a skilled and...,Nothing_found
335,Phoenix,Sr. Data Scientist,Honeywell,"Phoenix, AZ","The data scientist role will work closely with Analytics Solution Managers, data engineers and application architects to integrate results into operational...",Nothing_found
336,Phoenix,Predictive Analytics (Machine Learning),"Kennedy Unlimited Inc, Professional Staffing","Phoenix, AZ","Salary 130K to 140K We are assisting our Client, an innovative NEW high growth leader, Are you looking for more responsibility, More challenge. Leadership","$130,000 - $140,000 a year"
337,Phoenix,Sr. Data Scientist - Forecasting,Honeywell,"Phoenix, AZ","Senior Data Scientist - Forecasting. As a Senior Data Scientist – Forecasting in the Analytics Center of Excellence team, you will:....",Nothing_found
338,Phoenix,Statistician,PETSMART,"Phoenix, AZ","Evaluate data quality and extract/transform/load data for analytic and discovery projects. Deep experience with data mining, data analytics, predictive modeling...",Nothing_found
339,Phoenix,Data Scientist Sr,Apria Healthcare,"Chandler, AZ 85249","Data Scientist identifies business trends and problems through complex big data analysis. Prepares big data, implements data models and develops database to...",Nothing_found
340,Phoenix,Data Architect,Career Evolutions,"Phoenix, AZ","Good understanding of data governance and data security challenges; As member of the CIO Office, you will ensure that the Corporate Data Platform fulfills the...","$150,000 a year"
341,Phoenix,Associate,Exponent,"Phoenix, AZ 85027","Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants brings together more than 90 different disciplines to solve...",Nothing_found
342,Phoenix,Library Information Specialist,Arizona State University,"Tempe, AZ","Other duties may include image processing, database maintenance, data entry, data product inventory. The School of Earth and Space Exploration integrates...",$13.46 an hour
343,Phoenix,Industrial Environmental Officer,Convergys,"Phoenix, AZ","Maintaining databases for training and exposure measurement data; Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants...",Nothing_found
344,Phoenix,Programmer Analyst,BOEING,"Mesa, AZ 85215",Skilled scientists and thinkers. Experience querying data from Oracle databases using SQL. Information Technology Vertical Lift Tech Data Systems seeks a highly...,Nothing_found
345,Phoenix,Market Research Analyst,"RISE Services, Inc.","Phoenix, AZ",Collects data on customer preferences and buying habits. Analyzes data and recommends specific actions based on findings....,Nothing_found
346,Phoenix,Market Research Analyst,"RISE Services, Inc.","Phoenix, AZ",Collects data on customer preferences and buying habits. Analyzes data and recommends specific actions based on findings....,Nothing_found
347,Phoenix,Programmer Analyst,BOEING,"Mesa, AZ 85215",Skilled scientists and thinkers. Experience querying data from Oracle databases using SQL. Information Technology Vertical Lift Tech Data Systems seeks a highly...,Nothing_found
348,Phoenix,SAS Data Scientist,"Amarx Search, Inc.","Tempe, AZ 85282","Amarx.com SAS data manipulation, data mining, machine learning techniques, query languages, NoSQL. Excellent understanding of SAS data manipulation and SAS data...",$46 an hour
349,Phoenix,Bioinfomatics Analyst I,Systems Imagination,"Scottsdale, AZ","Familiarity with next-‐generation sequence data analysis tools. Statistical analysis, data integration and pathway network analysis are preferred skills....",Nothing_found
350,Phoenix,Industrial Environmental Officer,Convergys,"Phoenix, AZ","Maintaining databases for training and exposure measurement data; Our multidisciplinary team of scientists, engineers, physicians, and regulatory consultants...",Nothing_found
351,Phoenix,"Instructor, Sr. Data Scientist",Galvanize,"Phoenix, AZ 85003 (Central City area)",Join us in building the world's hub for education in data science and data engineering. We are growing our data science instructional team at Galvanize....,Nothing_found
352,Phoenix,Statistician,Matrix Medical Network,"Scottsdale, AZ","Proven ability to proficiently data mine, required. Experience with qualitative and quantitate data analysis and reporting, required....",Nothing_found
353,Phoenix,Lead Data Scientist,Honeywell,"Phoenix, AZ","Mentoring a team of data scientists in building predictive analytics algorithms for machine, component failure....",Nothing_found
354,Phoenix,Sr. Engineer - Big Data,Beyondsoft Consulting Corp.,"Tempe, AZ",He or she is responsible for moving large data sets from multiple sources and ingest this data into the Grainger’s Data Science lab environment and ultimately...,Nothing_found
355,Phoenix,"Lead Instructor, Principal Data Scientist",Galvanize,"Phoenix, AZ 85003 (Central City area)","Lead Instructor, Principal Data Scientist. Join us in building the world's hub for education in data science and data engineering....",Nothing_found
356,Phoenix,Business Intelligence Developer,SRP,"Phoenix, AZ","2+ years of relevant experience in a visualization development, data science, business analytics, business intelligence or comparable data engineering role,...",Nothing_found
357,Phoenix,Master Data Engineer,Discover Financial Services,"Phoenix, AZ",Provide support for deployed data applications and analytical models by being a trusted advisor to Data Scientists and other data consumers by identifying data...,Nothing_found
358,Phoenix,Pharmacy Assistant,Convergys,"Phoenix, AZ",Experience and proficiency in prescription data order entry and medical terminology. Our research analysts are trained social scientists with post-graduate...,Nothing_found
359,Phoenix,Sr. Engineer - Machine Learning,EXPERIAN,"Scottsdale, AZ","We use a unique combination of data, analytics and technology to create right-sized fraud solutions that allow our clients to make confident decisions for every...",Nothing_found
360,Phoenix,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
361,Denver,Data Scientist,"Partner's Consulting, Inc.","Denver, CO","We are looking for a Data Scientist that will help our client discover the information hidden in vast amounts of data, and help them make smarter decisions to...",Nothing_found
362,Denver,Sr. Data Scientist,Charles Schwab,"Lone Tree, CO 80124","Data Scientist, you will have a unique opportunity to join a dynamic and innovative team that develops and maintains an infrastructure to support risk...",Nothing_found
363,Denver,"Director, Product Development",Altisource,"Denver, CO","This person will also be leading a team of Product Owners and Data Scientist locally, creating a method of collaboration between the development work locally...",Nothing_found
364,Denver,STATISTICAL ANALYST II,State of Colorado Job Opportunities,"Denver, CO","Under general supervision, analyze diverse data for workforce trends including benefit utilization claims data and enrollment data....","$4,460 - $6,529 a month"
365,Denver,Sr. Data Scientist,Charles Schwab,"Lone Tree, CO 80124","Data Scientist, you will have a unique opportunity to join a dynamic and innovative team that develops and maintains an infrastructure to support risk...",Nothing_found
366,Denver,Data Science Analyst,xentity corporation,"Denver, CO","We are looking for data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",Nothing_found
367,Denver,Data Science Analyst (Intern),xentity corporation,"Golden, CO","But you want to do it on actual interesting problems and be mentored by true data scientists, computer scientists, geospatial architects, agile project managers...",Nothing_found
368,Denver,Executive Director of Accountability & Data Analysis,State of Colorado Job Opportunities,"Denver, CO","Experience managing data systems, accountability measures, and reporting; Demonstrated commitment to using data to improve student outcomes;...","$9,667 - $10,417 a month"
369,Denver,Senior Data Analyst,Backflip Studios,"Boulder, CO 80301","This position reports to the Director of Data and is under the guidance of the Lead Data Scientist. Backflip Studios, a mobile game developer and publisher...",Nothing_found
370,Denver,Public Health Assistant,Convergys,"Denver, CO","This position provides patient care treatments including discontinuing IV's and restraint monitoring, and collects patient data including vital signs, weights,...",Nothing_found
371,Denver,"Senior Manager, Data Science",Oracle,"Broomfield, CO",Team of data scientists. Other data scientists as methodology is developed and deployed. You will be leading a team of highly qualified data scientists...,Nothing_found
372,Denver,"SENIOR RESEARCH ANALYST, PORTALS",Denver Public Schools,"Denver, CO","Facilitate data loading and validation of district data into portals. Work frequently includes writing queries to pull data, overseeing loading, validation, and...","$63,339 - $76,007 a year"
373,Denver,Big Data Engineer,Ibotta,"Denver, CO 80202 (Lodo area)","Ability to work with data scientists and analysts. Build, monitor, and maintain data ETL pipelines. Implement systems for tracking data quality and consistency....",Nothing_found
374,Denver,Senior Data/Research Scientist,Pearson,"Centennial, CO","Data structures, data representation, data cleaning, data governance, and research database design\. We are looking for a highly motivated, collaborative data...",Nothing_found
375,Denver,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
376,Denver,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
377,Denver,Senior Data/Research Scientist,Pearson,"Centennial, CO","Data structures, data representation, data cleaning, data governance, and research database design\. We are looking for a highly motivated, collaborative data...",Nothing_found
378,Denver,"Director, Product Development",Altisource,"Denver, CO","This person will also be leading a team of Product Owners and Data Scientist locally, creating a method of collaboration between the development work locally...",Nothing_found
379,Denver,Internship (Summer) Transportation Data and Advanced Vehicle Analysis,National Renewable Energy Laboratory,"Golden, CO","Application of travel survey methods, statistical analysis, data expansion and quality control processes to individual and vehicle travel data....",Nothing_found
380,Denver,Quantitative Analyst – Credit & Interest Rate Risk/Model Risk,MOUNTAINVIEW CAPITAL HOLDINGS,"Denver, CO 80208 (University area)","2+ years of experience using advanced quantitative analysis and applied statistical techniques in relevant asset/liability categories, including regression,...",Nothing_found
381,Denver,Multimodal Planning Branch Internship (Data Analysis Focus),State of Colorado Job Opportunities,"Denver, CO","Maintaining Excel or Access datasets, including querying, organizing data, reporting data, etc. Performing basic data analysis of economic, demographic, and...",$14.01 - $21.35 an hour
382,Denver,Principal Data Scientist,SpotX,"Westminster, CO",We are seeking a talented Principal Data Scientist who can contribute brilliantly to our team. Build machine learning or statistical models to discover...,Nothing_found
383,Denver,Research Associate/ Data Analysis,OfficeTeam,"Denver, CO 80202 (Lodo area)","In this position you will be performing data entry, database management, compare and compile data and analysis....",$18 - $22 an hour
384,Denver,Sr. Data Scientist,Oracle,"Boulder, CO",Experience presenting experimental findings to people who are not Data Scientists or ML experts. Familiarity with data visualization tools....,Nothing_found
385,Denver,Data Analyst,xentity corporation,"Denver, CO","We are looking for data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",Nothing_found
386,Denver,Postdoctoral Researcher - Bioinformatics Computational Scientist,National Renewable Energy Laboratory,"Golden, CO",The successful candidate will work under minimal supervision to develop computational tools and bioinformatics pipelines with the goal of analyzing and...,Nothing_found
387,Denver,9063 Data analysis,"ReqRoute,Inc","Denver, CO","Good Data Warehousing concepts including Meta data and Data Marts. Strong experience in Business and Data Analysis, Data Profiling, Data Migration, Data...",Nothing_found
388,Denver,AI Scientist/Architect,GrowthIQ,"Denver, CO",My client is looking for an Architect/Data Scientist to help them build the next generation of products using the latest AI/ML/NLP techniques and trends....,Nothing_found
389,Denver,Sr. Data Scientist,Charles Schwab,"Lone Tree, CO 80124","Data Scientist, you will have a unique opportunity to join a dynamic and innovative team that develops and maintains an infrastructure to support risk...",Nothing_found
390,Denver,Data Scientist,"Partner's Consulting, Inc.","Denver, CO","We are looking for a Data Scientist that will help our client discover the information hidden in vast amounts of data, and help them make smarter decisions to...",Nothing_found
391,Houston,Sr. Data Scientist,Invesco,"Houston, TX",Data Scientist to join a fast-paced agile development team building the latest. Theories in data science. Experience with data visualization tools....,Nothing_found
392,Houston,Lead Data Scientist,Invesco,"Houston, TX","Lead Data Scientist, Disruptive Technologies. Data Scientist to spearhead development and innovation with our Disruptive....",Nothing_found
393,Houston,Associate Scientist,"Lasergen, Inc.","Houston, TX","Additionally, the scientist prepares technical reports, summaries, protocols and quantitative analyses. Additional responsibilities may include computer work,...",Nothing_found
394,Houston,Data Scientist - Entry Level,Rolls-Royce,"Houston, TX","As an Entry Level Data Scientist at Rolls-Royce Digital, your key accountabilities will include:. The Data Scientist for Rolls-Royce Digital has the opportunity...",Nothing_found
395,Houston,Assoc Statistical Analyst,MD Anderson Cancer Center,"Houston, TX",Assesses relevant literature as well as existing data and evaluates the quality of data used in reports....,Nothing_found
396,Houston,Ultimate Hoops Statistician,Life Time Fitness,"Sugar Land, TX 77478",Experience tracking statistical data for basketball games. Life Time is currently seeking a qualified Ultimate Hoops Statistician....,Nothing_found
397,Houston,Scientist I/II-Analytical Development #3,KBI Biopharma,"Houston, TX","This individual may oversee the work of development associates, while working cooperatively with other scientists, staff and management....",Nothing_found
398,Houston,Research Scientist,UT Health Science Center at Houston,"Houston, TX",Evaluates the data from the analysis. Where Creating the Best Hope for a Healthier Future Begins......,Nothing_found
399,Houston,Scientist,Houston Methodist,"Houston, TX 77030 (Medical area)","Analyzes data and interprets data. Functions as independent scientist and may be allocated space, resources, and other operational support within TMHRI....",Nothing_found
400,Houston,Research Scientist – Precision Medicine Projects/Mutation Annotation,MD Anderson Cancer Center,"Houston, TX",Analyze and manipulate research data; Maintain current and accurate records of research data; Prepare and present data for publication or scientific meetings;...,Nothing_found
401,Houston,Lead Data Scientist- Retail Pricing,Grocers Supply,"Houston, TX","As a Lead Data Scientist , you will be deliver analytics and algorithms pertaining to driving sales and profitability through retail pricing....",Nothing_found
402,Houston,Quantitative Analyst,Direct Energy,"Houston, TX",Data management skills in a large enterprise data warehouse environment. 5+ years working within an enterprise data warehouse Big Data environment....,Nothing_found
403,Houston,Associate Scientist,"Lasergen, Inc.","Houston, TX","Additionally, the scientist prepares technical reports, summaries, protocols and quantitative analyses. Additional responsibilities may include computer work,...",Nothing_found
404,Houston,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
405,Houston,Quality Statistician,Cyberonics,"Houston, TX 77058","Demonstrated expertise in a manufacturing environment providing expertise for Statistical Process Control (SPC) or standard control charts, Design of...",Nothing_found
406,Houston,Quality Statistician,Cyberonics,"Houston, TX 77058","Demonstrated expertise in a manufacturing environment providing expertise for Statistical Process Control (SPC) or standard control charts, Design of...",Nothing_found
407,Houston,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
408,Houston,Associate Scientist,"Lasergen, Inc.","Houston, TX","Additionally, the scientist prepares technical reports, summaries, protocols and quantitative analyses. Additional responsibilities may include computer work,...",Nothing_found
409,Houston,Quality Statistician,Cyberonics,"Houston, TX 77058 (Pasadena area)","Demonstrated expertise in a manufacturing environment providing expertise for Statistical Process Control (SPC) or standard control charts, Design of...",Nothing_found
410,Houston,JETS Orbital Debris Scientist,UTC Aerospace Systems,"Houston, TX",The Orbital Debris Scientist will:. Experience with the reduction and analysis of statistical data. Experience analyzing optical and radar/radio data sets and...,Nothing_found
411,Houston,Structuring Quantitative Analyst,Just Energy,"Houston, TX 77056 (Galleria-Uptown area)","Structuring Quantitative Analyst - (1700071) Description Structuring Quantitative Analyst Location: Houston, Texas Your Opportunity: The Structuring",Nothing_found
412,Houston,Resistivity Scientist - Drilling Services - Houston TX,Baker Hughes,"Houston, TX 77073",Detailed data analysis on problem logs. Testing and evaluation of data processing and analysis software packages....,Nothing_found
413,Houston,Research Scientist - LCMS,MD Anderson Cancer Center,"Houston, TX","And oversees data management and analysis procedures. Including scheduling, prioritizing, data and report generating to ensure the....",Nothing_found
414,Houston,Community Data Analyst / Statistician,Harris County,"Pasadena, TX","Coordinates the development, expansion and implementation of data updates and new data analysis, including relevant research of data sets and quality assurance....",Nothing_found
415,Houston,Software Engineer,Arundo Analytics Inc.,"Houston, TX","Interface with Data Scientists, Customers, and other stakeholders to capture and/or refine requirements and understanding of needs....","$75,000 - $100,000 a year"
416,Houston,Web UI Developer,Arundo Analytics Inc.,"Houston, TX","Interface with Data Scientists, Customers, and other stakeholders to capture and/or refine requirements and understanding of needs....","$85,000 - $100,000 a year"
417,Houston,Research Scientist - Dr. Kapil N. Bhalla's Laboratory,MD Anderson Cancer Center,"Houston, TX",Compiles data sheets. Utilizes institutional and departmental databases to perform data retrieval for analysis....,Nothing_found
418,Houston,Analytics Project Leader,Honeywell,"Houston, TX","Team and the HCP Data Scientists to deliver the process performance improvement. Years of work experience of data processing including modelling, data mining,....",Nothing_found
419,Houston,Lead Data Scientist,Invesco,"Houston, TX","Lead Data Scientist, Disruptive Technologies. Data Scientist to spearhead development and innovation with our Disruptive....",Nothing_found
420,Houston,Sr. Data Scientist,Invesco,"Houston, TX",Data Scientist to join a fast-paced agile development team building the latest. Theories in data science. Experience with data visualization tools....,Nothing_found
421,Miami,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
422,Miami,"Senior Director, Analytics & Research / Predictive Modeling",DW Simpson Global Actuarial Recruitment,United States,Well-known commercial/personal P&C group seeks ACAS/FCAS/Predictive Modeler to direct project strategy for Personal Auto . You will work on statistical,Nothing_found
423,Miami,Physician/Attending - Physiatry/PM&R,Miami Children's Hospital,"Miami, FL 33222","The position is primarily a clinical position related to the diagnosis, treatment and clinical management of pediatric patients in a multidisciplinary...",Nothing_found
424,Miami,Research Analyst,University of Miami,"Coral Gables, FL","The University of Miami is considered among the top tier institutions of higher education in the U.S. for its academic excellence, superior medical care, and","$32,900 - $59,100 a year"
425,Miami,"Analyst 1, Advertising Research",Comcast,"Miramar, FL 33025","And/or syndicated data (Scarborough, Experian, Polk, Kantar, etc.). Identifies complex issues (conflicting data, client objections, industry trends, etc.)....",Nothing_found
426,Miami,Research Scientist,Noven Pharmaceuticals,"Miami, FL 33186","Results, and compile the data in a timely manner. Design and synthesize prodrugs for transdermal systems....",Nothing_found
427,Miami,Assistant Scientist,University of Miami,"Coral Gables, FL",The Cooperative Institute for Marine and Atmospheric Studies (CIMAS) of the University of Miami invites applications for an Assistant Scientist position in the...,Nothing_found
428,Miami,Quantitative Analyst,TradeStation,"Plantation, FL 33324","Design and test new analysis concepts using time series data, fundamental data, macro-economic data, and social media sentiment data....",Nothing_found
429,Miami,Predictive Analytics and Machine Learning Intern - Undergrad Internship,Kaiser Permanente,"United States Coast Guard Integrated Support Command, FL","Proficiency in executing analysis using R, Python, Excel, Weka, SAS, Java - Knowledge of complex optimization algorithms such as ACO (Ant Colony Optimization)...",Nothing_found
430,Miami,Associate Statistician,Assurant,"Miami, FL 33157",Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. Passionate about data analytics;...,Nothing_found
431,Miami,Market Research Analyst,TracFone Wireless,"Miami, FL",Position Highlights: Recognized leader: Rated #1 Prepaid Wireless Provider in the U.S. Technology driven: Opportunity to work with state-of-the-art,Nothing_found
432,Miami,Marketing Data Analyst,Windhaven Insurance,"Miami, FL 33122",Were looking to hire aspiring data scientists for our Marketing Department that fit our entrepreneurial data-driven culture....,Nothing_found
433,Miami,Research Analyst,NBCUniversal,"Hialeah, FL","Master’s degree a plus, ideally in fields like data science or sociology. NBCUniversal is one of the world’s leading media and entertainment companies in the...",Nothing_found
434,Miami,Software Developer/Data Analyst/Scientist and Engineer Level 3 D with Security Clearance,Bevilacqua Research Corp,Florida,"These tools support test planning, data management, and data analysis.Responsible for test data flow, data processes, and analysis products created by the CRH...",Nothing_found
435,Miami,Market Research Analyst,TracFone Wireless,"Miami, FL",Position Highlights: Recognized leader: Rated #1 Prepaid Wireless Provider in the U.S. Technology driven: Opportunity to work with state-of-the-art,Nothing_found
436,Miami,Market Research Analyst,TracFone Wireless,"Miami, FL",Position Highlights: Recognized leader: Rated #1 Prepaid Wireless Provider in the U.S. Technology driven: Opportunity to work with state-of-the-art,Nothing_found
437,Miami,Software Developer/Data Analyst/Scientist and Engineer Level 3 D with Security Clearance,Bevilacqua Research Corp,Florida,"These tools support test planning, data management, and data analysis.Responsible for test data flow, data processes, and analysis products created by the CRH...",Nothing_found
438,Miami,Physician/Attending - Physiatry/PM&R,Miami Children's Hospital,"Miami, FL 33222","The position is primarily a clinical position related to the diagnosis, treatment and clinical management of pediatric patients in a multidisciplinary...",Nothing_found
439,Miami,Analytical R&D Scientist,Staffing Resource Group,"Miami, FL","Compare data to specifications and SOPs. A Pharmaceutical company in Miami, FL is looking for some with Analytical R&D experience for a long term contract...",$23 - $25 an hour
440,Miami,Data Scientist Manager,Visa,"Miami, FL","Data Cleaning/Transformation â€“ This involve parsing and aggregating messy, incomplete, and unstructured data sources to produce data sets that can be used in...",Nothing_found
441,Miami,Analytical R&D Associate Scientist,Staffing Resource Group,"Miami, FL","Analytical R&D Associate Scientist*. Make detailed observations, analyze data, and interpret results. This is a contract-to-hire opportunity, M-F, 8am-5pm,...",$25 an hour
442,Miami,Sr. Research Analyst / Pre-award Grants,University of Miami,"Coral Gables, FL","The University of Miami is considered among the top tier institutions of higher education in the U.S. for its academic excellence, superior medical care, and","$40,000 - $72,000 a year"
443,Miami,Senior Research Analyst (Statistical Analysis),University of Miami,"Coral Gables, FL",Additional duties include creation of data collection and entry methods for multiple studies as well as performing quality control on the data as it is...,"$40,000 - $56,000 a year"
444,Miami,Program Coordinator- The Herbert Wertheim College of Medicine,Florida International University,"Miami, FL",Serves as outreach liaison for data analysis plan ensuring that the metrics requests of the Program Director are communicated to the Data Scientist....,Nothing_found
445,Miami,Environmental Scientist - Miami,Wantman Group,"Miami, FL 33165",The Environmental Scientist will be responsible for assisting with technical support and permitting of transportation and land development projects....,Nothing_found
446,Miami,Machine Learning Engineer,CTI Consulting,"Miami, FL","Data mining experience. Experience applying machine learning techniques to noisy, uncertain and/or dynamic data sets....","$120,000 a year"
447,Miami,Post Doctoral Associate /Asst. or Assoc. Scientist,University of Miami,"Coral Gables, FL","Data, sex education attendance data, and intervention participation data. Data sources include:. Preparing data sets for analysis (assessing for systematicity...",Nothing_found
448,Miami,Data Governance Lead (Enterprise Integration),"Magic Leap, Inc.","Fort Lauderdale, FL","This role will work collaboratively across the enterprise to achieve common taxonomy, data standards, data modeling, data quality, reference data, metadata...",Nothing_found
449,Miami,"Senior Director, Analytics & Research / Predictive Modeling",DW Simpson Global Actuarial Recruitment,United States,Well-known commercial/personal P&C group seeks ACAS/FCAS/Predictive Modeler to direct project strategy for Personal Auto . You will work on statistical,Nothing_found
450,Miami,Data Scientist,Predictive Science,United States,This is a freelance data scientist position who will work with other senior data scientists to consult with executives and data scientists who are a part of the...,Nothing_found
451,Washington+DC,Data Scientist,Deloitte,"Arlington, VA 22209","Gathering data from both information systems and personal interactions How you’ll grow At Deloitte, our professional development plan focuses on helping people...",Nothing_found
452,Washington+DC,Software Engineer - Defense & Intelligence,Elder Research Inc,"Arlington, VA 22201","Youwill work closely with data scientists, business consultants, other softwareengineers, and the system users to create and deploy applications thathelp the...",Nothing_found
453,Washington+DC,Data Scientist - Big Data,The Washington Post,"Washington, DC 20005",Washington Post is looking for passionate Data Scientists to join our Big Data Analytics team. Data scientist will utilize the data from the platform and design...,Nothing_found
454,Washington+DC,Statistical Data Mining Analyst/Cognos,Convergys,"Washington, DC","Data Integration, Data Mapping, ETL. 1-5 year hands on experience Logical Data Modeling (3NF). Comprehensive Knowledge of Bill Inmon's Data Modeling Concepts...",Nothing_found
455,Washington+DC,Data Analysis Manager,Office of the State Superintendent of Education,"Washington, DC",Demonstrated skills in data management and data architecture. Incumbent will oversee a staff of data management specialists that are responsible for managing...,"$99,659 - $139,522 a year"
456,Washington+DC,"Data Scientist, Junior",Booz Allen Hamilton,"Alexandria, VA","Data Scientist, Junior. Perform as a data scientist with a focus on computer science to apply knowledge and expertise with distributed scalable Big Data store,...",Nothing_found
457,Washington+DC,Associate Data Scientist,American Institutes for Research,"Washington, DC","Data scientists at AIR use a blend of technology skills and theory to contribute to cutting-edge research design, implementation, and capacity building....",Nothing_found
458,Washington+DC,Sr. Data Scientist,CAVA,"Washington, DC 20001 (Shaw area)","3+ years experience as a data scientist or data engineer a plus. Data Scientist to help implement our vision at our corporate headquarters in Washington, DC....",Nothing_found
459,Washington+DC,"Healthcare Data Scientist, Junior",Booz Allen Hamilton,"Falls Church, VA","Healthcare Data Scientist, Junior. Experience in the data science and analytics field. Experience with processing unstructured data and text with text...",Nothing_found
460,Washington+DC,Statistician,Ukpeagvik Iñupiat Corporation/Bowhead Family of Co...,"Washington, DC","- Provide statistical support for sample design, data collection, weighting procedures, handling missing data, business intelligence, and data analytics;...",Nothing_found
461,Washington+DC,Product Engineer - Applied Data Science,Esri,"Washington, DC",All work performed in this role is from the perspective of a customer-user in the role of a data scientist working on national security challenges and problems....,Nothing_found
462,Washington+DC,TS/SCI Polygraph Sponsorship Program (Developers / Cyber / Data),Leidos,"Reston, VA 20191","Demonstrated or academic experience with large data sets and technical data. Experience compiling data, identify, exploit, collaborate, resolve complex issues....",Nothing_found
463,Washington+DC,Data Engineer,CAVA,"Washington, DC 20001 (Shaw area)","You are knowledgeable about data modeling, data access, and data storage techniques. Collaborate with other engineers, Data Scientists and stakeholders, taking...",Nothing_found
464,Washington+DC,Sr. Data Analyst Manager,Capital One,"McLean, VA 22107","Data Analyst Manager. Senior Manager, Data Analytics. With a network of hundreds of Data Analysts, Quants, and Data Scientists, challenging projects with an eye...",Nothing_found
465,Washington+DC,Program Analyst-CBP-TS,Chenega Corporation,"Washington, DC",And-or public and assist Customs and Border Protection with preparing draft policy and compiling data requested by CBP to communicate with Congress....,Nothing_found
466,Washington+DC,Program Analyst-CBP-TS,Chenega Corporation,"Washington, DC",And-or public and assist Customs and Border Protection with preparing draft policy and compiling data requested by CBP to communicate with Congress....,Nothing_found
467,Washington+DC,Sr. Data Analyst Manager,Capital One,"McLean, VA 22107","Data Analyst Manager. Senior Manager, Data Analytics. With a network of hundreds of Data Analysts, Quants, and Data Scientists, challenging projects with an eye...",Nothing_found
468,Washington+DC,Data Scientist - Big Data,The Washington Post,"Washington, DC 20005",Washington Post is looking for passionate Data Scientists to join our Big Data Analytics team. Data scientist will utilize the data from the platform and design...,Nothing_found
469,Washington+DC,Statistician (Secret Clearance),"Apogee Integration, LLC","Arlington, VA",Minimum five (5) years of experience related to job position in OSD or Joint Staff or similar strategic level corporate/governmental analysis experience...,Nothing_found
470,Washington+DC,Data SME,Eagle Ray Inc,"Bolling AFB, DC","Demonstrated experience performing data assessment, data engineering, modeling and analytics to enable new methodologies for end user analysts, data scientists,...",Nothing_found
471,Washington+DC,Data and Policy Analyst - Statistical Programmer,Acumen LLC,"Washington, DC","Data and Policy Analysts perform a wide array of functions as part of the research process. This position is responsible for managing and analyzing data,...",Nothing_found
472,Washington+DC,Research Analyst,Advantage SCI,"Washington, DC",Basic graphic design skills to present complex customer feedback data. The Customer and PM....,Nothing_found
473,Washington+DC,Intelligence Analyst SME,The Tauri Group,"Alexandria, VA","Analyze data, develop information, and assess available solutions or alternative methods of proceeding; At The Tauri Group, you'll collaborate with an elite,...",Nothing_found
474,Washington+DC,Data Flow Lead,Axiologic Solutions,"Washington, DC","Deliver DoDIIS and IC ITE data services which increase data enrichment, improve access to DIA data sources and support data analytics and data science....",Nothing_found
475,Washington+DC,Data Science Intern,BAE Systems Applied Intelligence,"McLean, VA",The Data Scientist intern role will undertake a mix of technical challenges and business related problems to solve....,Nothing_found
476,Washington+DC,Intelligence Analyst – Multiple Levels,The Tauri Group,"Alexandria, VA","Prepares finished studies of factual data. Maintains files of raw or abstracted data; Selects, abstracts, or excerpts data from specific sources and compiles...",Nothing_found
477,Washington+DC,Research Scientist,ABS Consulting,"Arlington, VA","Strong understanding of data. At ABS Consulting, risk analysis is our foundation....",Nothing_found
478,Washington+DC,Part Time Data Science Instructor,General Assembly,"Washington, DC","Data visualization techniques; Data Science Instructor Overview. Manipulation of large data sets; You are eager to shape the skills, minds, and trajectories of...",Nothing_found
